timestamp,packet_count
1610712042,42693
1610712043,42819
1610712044,43446
1610712045,43554
1610712046,42824
1610712047,4034
1610733600,41836
1610733601,41431
1610733602,42816
1610733603,42061
1610733604,42254
1610733605,42509
1610733606,41779
1610733607,42321
1610733608,41498
1610733609,42744
1610733610,42127
1610733611,42604
1610733612,42363
1610733613,42263
1610733614,42558
1610733615,42250
1610733616,42128
1610733617,42097
1610733618,42297
1610733619,42048
1610733620,42293
1610733621,42325
1610733622,42368
1610733623,42264
1610733624,42059
1610733625,42087
1610733626,42707
1610733627,41863
1610733628,42019
1610733629,42285
1610733630,42136
1610733631,41863
1610733632,41392
1610733633,41790
1610733634,41966
1610733635,41604
1610733636,41869
1610733637,41848
1610733638,41752
1610733639,41504
1610733640,41694
1610733641,41751
1610733642,41706
1610733643,41510
1610733644,41545
1610733645,41678
1610733646,41445
1610733647,24693
1613347200,42184
1613347201,41897
1613347202,42069
1613347203,41943
1613347204,42051
1613347205,41535
1613347206,41444
1613347207,41084
1613347208,41078
1613347209,42515
1613347210,42048
1613347211,42251
1613347212,41678
1613347213,42221
1613347214,42215
1613347215,41841
1613347216,42136
1613347217,42120
1613347218,41793
1613347219,42069
1613347220,41640
1613347221,42109
1613347222,41996
1613347223,42047
1613347224,42159
1613347225,41749
1613347226,42056
1613347227,42408
1613347228,42132
1613347229,42160
1613347230,41724
1613347231,42050
1613347232,41764
1613347233,41840
1613347234,42010
1613347235,41933
1613347236,42158
1613347237,41886
1613347238,42001
1613347239,42160
1613347240,41885
1613347241,41940
1613347242,42183
1613347243,42153
1613347244,41804
1613347245,42120
1613347246,42288
1613347247,27473
1613368800,42678
1613368801,42441
1613368802,42301
1613368803,42533
1613368804,42686
1613368805,42484
1613368806,42224
1613368807,42602
1613368808,42689
1613368809,42499
1613368810,42458
1613368811,42729
1613368812,42662
1613368813,42069
1613368814,42549
1613368815,42231
1613368816,42657
1613368817,42704
1613368818,42329
1613368819,42656
1613368820,42641
1613368821,42359
1613368822,42167
1613368823,42291
1613368824,42165
1613368825,42453
1613368826,41976
1613368827,42166
1613368828,42262
1613368829,42198
1613368830,42118
1613368831,42064
1613368832,42517
1613368833,42421
1613368834,42379
1613368835,42282
1613368836,42617
1613368837,42313
1613368838,42346
1613368839,42467
1613368840,42352
1613368841,42470
1613368842,42397
1613368843,42316
1613368844,42680
1613368845,42590
1613368846,42384
1613368847,6428
1613390400,42503
1613390401,42406
1613390402,42139
1613390403,42164
1613390404,42208
1613390405,42198
1613390406,42262
1613390407,42123
1613390408,42109
1613390409,41976
1613390410,42140
1613390411,42138
1613390412,42045
1613390413,41956
1613390414,42225
1613390415,42357
1613390416,42142
1613390417,42096
1613390418,42196
1613390419,42147
1613390420,41974
1613390421,42348
1613390422,42365
1613390423,42243
1613390424,42063
1613390425,42403
1613390426,42101
1613390427,42361
1613390428,42070
1613390429,42202
1613390430,42046
1613390431,42203
1613390432,41969
1613390433,42149
1613390434,42234
1613390435,41985
1613390436,42116
1613390437,42871
1613390438,42950
1613390439,42948
1613390440,42953
1613390441,42858
1613390442,42743
1613390443,43135
1613390444,42746
1613390445,42816
1613390446,42935
1613390447,10683
1613412000,42044
1613412001,41736
1613412002,41794
1613412003,42212
1613412004,41842
1613412005,41923
1613412006,41706
1613412007,41758
1613412008,41561
1613412009,42070
1613412010,41749
1613412011,41812
1613412012,41965
1613412013,41774
1613412014,41797
1613412015,41692
1613412016,42254
1613412017,41221
1613412018,41543
1613412019,41852
1613412020,41699
1613412021,41821
1613412022,41649
1613412023,41724
1613412024,41807
1613412025,41689
1613412026,41701
1613412027,41962
1613412028,41395
1613412029,41661
1613412030,41539
1613412031,41692
1613412032,41863
1613412033,41636
1613412034,41797
1613412035,41608
1613412036,41967
1613412037,41471
1613412038,41816
1613412039,41720
1613412040,41762
1613412041,41999
1613412042,41677
1613412043,41766
1613412044,41593
1613412045,41440
1613412046,41603
1613412047,37638
1615766400,41850
1615766401,41896
1615766402,41776
1615766403,42125
1615766404,41668
1615766405,41691
1615766406,42012
1615766407,41709
1615766408,41778
1615766409,41816
1615766410,41796
1615766411,41864
1615766412,41517
1615766413,41802
1615766414,41795
1615766415,41784
1615766416,42128
1615766417,41949
1615766418,41890
1615766419,41724
1615766420,41894
1615766421,41632
1615766422,41751
1615766423,41648
1615766424,41610
1615766425,41691
1615766426,41655
1615766427,41740
1615766428,41634
1615766429,41561
1615766430,41484
1615766431,41863
1615766432,41853
1615766433,41422
1615766434,41796
1615766435,41841
1615766436,41559
1615766437,41642
1615766438,41774
1615766439,41533
1615766440,41963
1615766441,41421
1615766442,41563
1615766443,41702
1615766444,41699
1615766445,41726
1615766446,41844
1615766447,37929
1615788000,41863
1615788001,42040
1615788002,41698
1615788003,41842
1615788004,40823
1615788005,42199
1615788006,42168
1615788007,42681
1615788008,42110
1615788009,41864
1615788010,41919
1615788011,41928
1615788012,41660
1615788013,42210
1615788014,41591
1615788015,41776
1615788016,41362
1615788017,42340
1615788018,41907
1615788019,41857
1615788020,41712
1615788021,41912
1615788022,41952
1615788023,41493
1615788024,41724
1615788025,42108
1615788026,41756
1615788027,41713
1615788028,41309
1615788029,42102
1615788030,41693
1615788031,42186
1615788032,41569
1615788033,41492
1615788034,42428
1615788035,41682
1615788036,42083
1615788037,41741
1615788038,42070
1615788039,41800
1615788040,41676
1615788041,41593
1615788042,42063
1615788043,42210
1615788044,41831
1615788045,41754
1615788046,42130
1615788047,32380
1615809600,21385
1615809601,20649
1615809602,21439
1615809603,21138
1615809604,21083
1615809605,20914
1615809606,21011
1615809607,20673
1615809608,20953
1615809609,20809
1615809610,20896
