timestamp,packet_count
1747267240,47681
1747267241,46206
1747288800,47655
1747288801,48053
1747288802,47583
1747288803,47861
1747288804,47820
1747288805,47907
1747288806,48546
1747288807,48126
1747288808,47826
1747288809,47920
1747288810,47500
1747288811,47332
1747288812,47196
1747288813,47708
1747288814,47775
1747288815,48093
1747288816,47622
1747288817,48357
1747288818,47455
1747288819,48016
1747288820,47771
1747288821,47659
1747288822,47859
1747288823,47501
1747288824,47415
1747288825,47882
1747288826,47591
1747288827,47845
1747288828,47357
1747288829,46927
1747288830,47746
1747288831,46833
1747288832,46637
1747288833,47311
1747288834,46470
1747288835,46938
1747288836,47021
1747288837,47344
1747288838,46708
1747288839,46924
1747288840,47265
1747288841,47299
1747288842,3346
1747310400,41430
1747310401,40897
1747310402,41181
1747310403,41395
1747310404,41235
1747310405,40875
1747310406,48188
1747310407,50571
1747310408,51868
1747310409,49184
1747310410,48356
1747310411,47548
1747310412,42897
1747310413,41037
1747310414,40533
1747310415,40524
1747310416,41310
1747310417,41296
1747310418,41078
1747310419,41139
1747310420,40662
1747310421,40624
1747310422,40925
1747310423,40740
1747310424,40841
1747310425,40679
1747310426,40397
1747310427,41446
1747310428,40720
1747310429,40517
1747310430,40851
1747310431,40846
1747310432,40716
1747310433,40991
1747310434,41406
1747310435,41093
1747310436,40578
1747310437,41108
1747310438,41129
1747310439,41569
1747310440,41489
1747310441,41442
1747310442,41375
1747310443,41290
1747310444,41742
1747310445,41972
1747310446,41364
1747310447,18946
1747332000,45677
1747332001,45162
1747332002,45406
1747332003,45699
1747332004,45525
1747332005,45413
1747332006,45798
1747332007,44969
1747332008,45638
1747332009,45433
1747332010,45095
1747332011,45184
1747332012,45415
1747332013,44809
1747332014,45239
1747332015,44828
1747332016,44960
1747332017,44599
1747332018,44710
1747332019,48157
1747332020,45129
1747332021,50456
1747332022,51236
1747332023,51164
1747332024,50908
1747332025,46845
1747332026,50685
1747332027,43360
1747332028,44593
1747332029,44607
1747332030,44257
1747332031,44230
1747332032,44891
1747332033,44960
1747332034,44301
1747332035,44862
1747332036,43836
1747332037,43549
1747332038,44977
1747332039,45042
1747332040,45177
1747332041,45102
1747332042,44880
1747332043,33237
1749945600,43559
1749945601,44094
1749945602,43782
1749945603,44561
1749945604,44165
1749945605,44482
1749945606,44475
1749945607,44299
1749945608,43991
1749945609,44296
1749945610,44031
1749945611,44091
1749945612,44866
1749945613,44247
1749945614,44043
1749945615,44723
1749945616,44298
1749945617,43934
1749945618,44368
1749945619,44937
1749945620,44252
1749945621,43381
1749945622,44676
1749945623,44285
1749945624,43941
1749945625,44595
1749945626,44282
1749945627,44619
1749945628,44172
1749945629,44717
1749945630,44111
1749945631,44372
1749945632,44079
1749945633,44364
1749945634,41470
1749945635,43985
1749945636,43762
1749945637,44675
1749945638,44428
1749945639,44611
1749945640,44401
1749945641,40978
1749945642,44828
1749945643,44072
1749945644,44392
1749945645,13310
1749967200,44655
1749967201,44839
1749967202,45027
1749967203,45295
1749967204,45286
1749967205,45192
1749967206,44883
1749967207,44275
1749967208,45836
1749967209,44798
1749967210,45596
1749967211,45709
1749967212,45705
1749967213,45511
1749967214,45579
1749967215,44231
1749967216,44916
1749967217,44699
1749967218,43924
1749967219,44329
1749967220,44408
1749967221,44366
1749967222,44152
1749967223,44254
1749967224,44174
1749967225,44178
1749967226,43667
1749967227,44357
1749967228,44612
1749967229,43825
1749967230,44327
1749967231,44410
1749967232,44317
1749967233,44023
1749967234,44276
1749967235,44315
1749967236,44251
1749967237,44014
1749967238,44433
1749967239,44136
1749967240,43840
1749967241,43986
1749967242,43334
1749967243,43874
1749967244,40186
1749988800,46659
1749988801,46213
1749988802,46252
1749988803,46794
1749988804,46214
1749988805,46603
1749988806,46040
1749988807,46425
1749988808,46596
1749988809,46683
1749988810,46636
1749988811,46222
1749988812,46126
1749988813,46732
1749988814,46436
1749988815,46310
1749988816,46283
1749988817,46298
1749988818,46351
1749988819,46244
1749988820,46482
1749988821,46407
1749988822,46460
1749988823,46247
1749988824,46057
1749988825,45555
1749988826,46052
1749988827,46281
1749988828,46765
1749988829,46519
1749988830,45905
1749988831,46375
1749988832,46285
1749988833,46573
1749988834,46112
1749988835,46311
1749988836,46002
1749988837,46450
1749988838,45770
1749988839,46080
1749988840,46161
1749988841,45783
1749988842,45678
1749988843,9573
1750010400,43881
1750010401,43734
1750010402,43786
1750010403,43661
1750010404,43188
1750010405,43464
1750010406,43760
1750010407,43655
1750010408,44129
1750010409,43487
1750010410,42871
1750010411,43472
1750010412,43887
1750010413,44065
1750010414,43493
1750010415,43967
1750010416,43534
1750010417,43665
1750010418,43126
1750010419,43391
1750010420,43372
1750010421,43241
1750010422,43346
1750010423,43775
1750010424,43319
1750010425,44105
1750010426,43906
1750010427,43729
1750010428,43146
1750010429,43994
1750010430,43913
1750010431,43121
1750010432,43692
1750010433,43956
1750010434,43531
1750010435,43920
1750010436,43201
1750010437,44188
1750010438,43585
1750010439,43931
1750010440,43294
1750010441,43987
1750010442,44166
1750010443,43838
1750010444,43486
1750010445,36042
1752537600,37793
1752537601,38463
1752537602,39255
1752537603,38973
1752537604,38932
1752537605,39361
1752537606,39346
1752537607,39356
1752537608,39410
1752537609,40104
1752537610,39916
1752537611,39787
1752537612,39389
1752537613,39539
1752537614,39727
1752537615,39711
1752537616,39307
1752537617,39006
1752537618,39808
1752537619,39054
1752537620,38230
1752537621,39224
1752537622,38702
1752537623,38956
1752537624,38687
1752537625,39217
1752537626,39937
1752537627,39861
1752537628,39800
1752537629,40443
1752537630,39638
1752537631,39257
1752537632,39859
1752537633,39778
1752537634,41045
1752537635,41324
1752537636,41504
1752537637,41145
1752537638,40121
1752537639,40281
1752537640,41118
